index,image_id,image_path,label,entities,ratio_category,dreamsim,mse_rgb,mse_gray,ssim_rgb,ssim_gray,og_image
7140,e10af05cf76b6fa8,original/images/OpenImages/e10af05cf76b6fa8.jpg,real,,,,,,,,
7142,f8492db99dd48f1d,original/images/OpenImages/f8492db99dd48f1d.jpg,real,['ball (object)'],,,,,,,
7150,e46ae5193b5b48dc,original/images/OpenImages/e46ae5193b5b48dc.jpg,real,"['studio couch', 'couch']",,,,,,,
7152,5c830d5a71da1390_m0138tl_9e2b63aa_OpenImages_StableDiffusion_v5,../data_openImages\p2p/OpenImages/SDv5\5c830d5a71da1390_m0138tl_9e2b63aa_OpenImages_StableDiffusion_v5.png,fake,['toy'],bin5,0.5353765487670898,0.0279361135367169,0.02518653,0.4414979540042743,0.4898610034285735,5402.0
7156,9b1c57029e088981,original/images/OpenImages/9b1c57029e088981.jpg,real,['fixed-wing aircraft'],,,,,,,
7157,91b1b97ec2d2d564,original/images/OpenImages/91b1b97ec2d2d564.jpg,real,,,,,,,,
7164,7aa0ddd19c40b5b2,original/images/OpenImages/7aa0ddd19c40b5b2.jpg,real,['shorts'],,,,,,,
7172,f44bf3d680396970,original/images/OpenImages/f44bf3d680396970.jpg,real,['computer keyboard'],,,,,,,
7177,0b0803480232cf3e,original/images/OpenImages/0b0803480232cf3e.jpg,real,"['tap', 'bottle']",,,,,,,
7183,a074d9aa597b32fe,original/images/OpenImages/a074d9aa597b32fe.jpg,real,['woman'],,,,,,,
7184,2c0421eed7bd2b6a,original/images/OpenImages/2c0421eed7bd2b6a.jpg,real,"['bust', 'bronze sculpture']",,,,,,,
7186,893d742b579a4124,original/images/OpenImages/893d742b579a4124.jpg,real,['cucumber'],,,,,,,
7189,2fd31c6532c1bc40,original/images/OpenImages/2fd31c6532c1bc40.jpg,real,['vehicle registration plate'],,,,,,,
7194,31a92949f956f4c1,original/images/OpenImages/31a92949f956f4c1.jpg,real,"['motorcycle', 'wheel']",,,,,,,
7198,056c613e4664b3f7,original/images/OpenImages/056c613e4664b3f7.jpg,real,['flowerpot'],,,,,,,
7199,63e3f6b596b413c9,original/images/OpenImages/63e3f6b596b413c9.jpg,real,['boot'],,,,,,,
7200,7a8b37aaf71b533c,original/images/OpenImages/7a8b37aaf71b533c.jpg,real,,,,,,,,
7205,e92d9e3ae4f4fbcd_m03d443_c70c5867_OpenImages_OpenJourney,p2p/OpenImages/SDv4/a_piano_keyboard.jpeg,fake,['rhinoceros'],bin5,0.0820062756538391,0.0056185650657449,0.0052713035,0.5371350471507003,0.5264876247168829,
7211,eeb2a4cce446d5be,original/images/OpenImages/eeb2a4cce446d5be.jpg,real,"['knife', 'kitchen knife']",,,,,,,
7212,32b341a5d4167519,original/images/OpenImages/32b341a5d4167519.jpg,real,"['kettle', 'jug', 'teapot', 'mug']",,,,,,,
7215,4170799bd0ed1941,original/images/OpenImages/4170799bd0ed1941.jpg,real,"['muffin', 'cake']",,,,,,,
7220,3a5cfc535a052337,original/images/OpenImages/3a5cfc535a052337.jpg,real,"['tennis ball', 'dog']",,,,,,,
7226,2c37a57fc83e6790,original/images/OpenImages/2c37a57fc83e6790.jpg,real,['rabbit'],,,,,,,
7238,c41f64d0acf13bdc,original/images/OpenImages/c41f64d0acf13bdc.jpg,real,,,,,,,,
7240,78a6e9c233a96d77,original/images/OpenImages/78a6e9c233a96d77.jpg,real,['monkey'],,,,,,,
7243,e596e88b6ed0965f_m03120_6a60322e_OpenImages_StableDiffusion_v5,../data_openImages\p2p/OpenImages/SDv5\e596e88b6ed0965f_m03120_6a60322e_OpenImages_StableDiffusion_v5.png,fake,['flag'],bin3,0.0276486873626709,0.0014364644556217,0.0013822268,0.9173940412793912,0.9189620738920082,
7249,f84355fd72ad8eb1,original/images/OpenImages/f84355fd72ad8eb1.jpg,real,['grape'],,,,,,,
7252,f63445d1e5247a6d,original/images/OpenImages/f63445d1e5247a6d.jpg,real,,,,,,,,
7254,4036a8676a59acf8,original/images/OpenImages/4036a8676a59acf8.jpg,real,['box'],,,,,,,
7261,39def5f0acdfe2cc,original/images/OpenImages/39def5f0acdfe2cc.jpg,real,"['studio couch', 'sofa bed', 'loveseat']",,,,,,,
7281,1a763cd162e3deea,original/images/OpenImages/1a763cd162e3deea.jpg,real,['truck'],,,,,,,
7291,e0e3ba96aaab9f03,original/images/OpenImages/e0e3ba96aaab9f03.jpg,real,,,,,,,,
7299,84717b6ceff97526,original/images/OpenImages/84717b6ceff97526.jpg,real,,,,,,,,
7300,3df22c09e5f130eb,original/images/OpenImages/3df22c09e5f130eb.jpg,real,,,,,,,,
7304,62c3b210c0559cb1,original/images/OpenImages/62c3b210c0559cb1.jpg,real,['jeans'],,,,,,,
7311,fb76edbe4b3e0a90,original/images/OpenImages/fb76edbe4b3e0a90.jpg,real,['sun hat'],,,,,,,
7312,33e9b80ec55e4689,original/images/OpenImages/33e9b80ec55e4689.jpg,real,['hat'],,,,,,,
7313,73b9e2490d36cb81,original/images/OpenImages/73b9e2490d36cb81.jpg,real,['box'],,,,,,,
7314,5eeb3f93a07fb208,original/images/OpenImages/5eeb3f93a07fb208.jpg,real,['truck'],,,,,,,
7316,11576c45895da4ba,original/images/OpenImages/11576c45895da4ba.jpg,real,['cat'],,,,,,,
7318,312102edb58e3cbd,original/images/OpenImages/312102edb58e3cbd.jpg,real,,,,,,,,
7319,ac06a3b7ae71aa00,original/images/OpenImages/ac06a3b7ae71aa00.jpg,real,,,,,,,,
7320,61c14e75e5251c4f,original/images/OpenImages/61c14e75e5251c4f.jpg,real,['tart'],,,,,,,
7322,5c514b6d5101b44a,original/images/OpenImages/5c514b6d5101b44a.jpg,real,['platter'],,,,,,,
7325,bd3895b63372e1f2,original/images/OpenImages/bd3895b63372e1f2.jpg,real,['fixed-wing aircraft'],,,,,,,
7327,2591f478e47fb852,original/images/OpenImages/2591f478e47fb852.jpg,real,,,,,,,,
7330,6c31b74ad1e7b8ca,original/images/OpenImages/6c31b74ad1e7b8ca.jpg,real,"['cocktail', 'juice', 'lemon (plant)']",,,,,,,
7331,4c5f71ac17f0ca5b_m0l515_61d956ad_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/a_photo_by.jpeg,fake,"['burrito', 'sandwich']",bin5,0.0218892693519592,0.0018859270763873,0.0012181521,0.8505083367662433,0.8798232490828871,
7334,58e32b1be1a8b5b4,original/images/OpenImages/58e32b1be1a8b5b4.jpg,real,,,,,,,,
7337,409fb6aa7a58f7fc,original/images/OpenImages/409fb6aa7a58f7fc.jpg,real,['aircraft'],,,,,,,
7339,5f1fe36f063a89ff,original/images/OpenImages/5f1fe36f063a89ff.jpg,real,,,,,,,,
7342,6a951ffda4eb0a0b,original/images/OpenImages/6a951ffda4eb0a0b.jpg,real,"['leopard', 'cheetah', 'jaguar (animal)']",,,,,,,
7343,757de8a50b04ce74,original/images/OpenImages/757de8a50b04ce74.jpg,real,['polar bear'],,,,,,,
7345,20be7dc4008e7cb7,original/images/OpenImages/20be7dc4008e7cb7.jpg,real,,,,,,,,
7347,1789e596514349f6,original/images/OpenImages/1789e596514349f6.jpg,real,"['cat', 'lynx']",,,,,,,
7355,7c633795bb7d2d0a,original/images/OpenImages/7c633795bb7d2d0a.jpg,real,['train'],,,,,,,
7358,22d9e033dadee2ab,original/images/OpenImages/22d9e033dadee2ab.jpg,real,"['jug', 'vase', 'teapot', 'pitcher (container)']",,,,,,,
7363,5b865b9e08332d79,original/images/OpenImages/5b865b9e08332d79.jpg,real,['miniskirt'],,,,,,,
7367,91242402853d4626_m0h2r6_012ec1c5_OpenImages_StableDiffusion_v5,../data_openImages\p2p/OpenImages/SDv5\91242402853d4626_m0h2r6_012ec1c5_OpenImages_StableDiffusion_v5.png,fake,"['van', 'car']",bin5,0.6654082536697388,0.033187920006822,0.030789644,0.4500433844588451,0.5678804149390656,7542.0
7368,950e40a346fa9649,original/images/OpenImages/950e40a346fa9649.jpg,real,,,,,,,,
7374,a1415be1a0aecb43,original/images/OpenImages/a1415be1a0aecb43.jpg,real,"['shorts', 'boy', 'swimwear']",,,,,,,
7375,3fc30c8644f09b0f,original/images/OpenImages/3fc30c8644f09b0f.jpg,real,"['truck', 'van', 'ambulance']",,,,,,,
7376,bf8817846a8ec6e2,original/images/OpenImages/bf8817846a8ec6e2.jpg,real,['horse'],,,,,,,
7377,9c946b5bf3aeb640,original/images/OpenImages/9c946b5bf3aeb640.jpg,real,['guitar'],,,,,,,
7380,95653b68e47ff420,original/images/OpenImages/95653b68e47ff420.jpg,real,,,,,,,,
7382,d3d088fc814f3f36,original/images/OpenImages/d3d088fc814f3f36.jpg,real,"['saucer', 'coffee cup', 'tea', 'coffee (drink)']",,,,,,,
7383,415b5200d0ce4fb7,original/images/OpenImages/415b5200d0ce4fb7.jpg,real,,,,,,,,
7384,6f39677623bc925d,original/images/OpenImages/6f39677623bc925d.jpg,real,['lizard'],,,,,,,
7387,9d1a72bb0f0dcdf4,original/images/OpenImages/9d1a72bb0f0dcdf4.jpg,real,['tank'],,,,,,,
7389,8949ce0b11d64436,original/images/OpenImages/8949ce0b11d64436.jpg,real,"['fish', 'sea lion']",,,,,,,
7398,6a3f4cc422ca16d1_m0hqkz_25ea1d78_OpenImages_StableDiffusion_v5,../data_openImages\p2p/OpenImages/SDv5\6a3f4cc422ca16d1_m0hqkz_25ea1d78_OpenImages_StableDiffusion_v5.png,fake,"['drink', 'orange (fruit)', 'grapefruit']",bin5,0.372570276260376,0.0267980084094759,0.011423115,0.6761540510416509,0.7679625387708489,11780.0
7401,0d0468dd805ec3cf,original/images/OpenImages/0d0468dd805ec3cf.jpg,real,['fixed-wing aircraft'],,,,,,,
7402,5eb021dc2b5a0368,original/images/OpenImages/5eb021dc2b5a0368.jpg,real,['aircraft'],,,,,,,
7404,48ea1aece690023f,original/images/OpenImages/48ea1aece690023f.jpg,real,"['girl', 'human mouth']",,,,,,,
7411,9185f5179784f98e,original/images/OpenImages/9185f5179784f98e.jpg,real,,,,,,,,
7412,96e5f0c0a75a6153,original/images/OpenImages/96e5f0c0a75a6153.jpg,real,,,,,,,,
7414,afa5fcaee9889840_m0242l_9cd59fea_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/a_classical_song_at_a.jpeg,fake,['coin'],bin5,0.1160647273063659,0.0102470326377812,0.007603049,0.5447063652539829,0.5488564258301083,
7423,5904814a300a49fd,original/images/OpenImages/5904814a300a49fd.jpg,real,,,,,,,,
7426,9c5503211935cf53,original/images/OpenImages/9c5503211935cf53.jpg,real,['limousine'],,,,,,,
7428,303a393c8855db7d,original/images/OpenImages/303a393c8855db7d.jpg,real,['sculpture'],,,,,,,
7437,fc38fe60ffab8d8d,original/images/OpenImages/fc38fe60ffab8d8d.jpg,real,['car'],,,,,,,
7439,ef07407d3c363df3,original/images/OpenImages/ef07407d3c363df3.jpg,real,,,,,,,,
7441,46580848522c607a,original/images/OpenImages/46580848522c607a.jpg,real,['motorcycle'],,,,,,,
7446,04c7f28def2287ce,original/images/OpenImages/04c7f28def2287ce.jpg,real,['luggage and bags'],,,,,,,
7451,9af68eaf10b4f1b3,original/images/OpenImages/9af68eaf10b4f1b3.jpg,real,['doughnut'],,,,,,,
7452,e64013f585047d23,original/images/OpenImages/e64013f585047d23.jpg,real,"['leopard', 'lynx', 'jaguar (animal)']",,,,,,,
7453,2eba94f606dbb3ea,original/images/OpenImages/2eba94f606dbb3ea.jpg,real,"['coffee (drink)', 'coffee cup', 'spoon']",,,,,,,
7454,61c14e75e5251c4f_m02zvsm_a4652f29_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/a_city.jpeg,fake,['tart'],bin5,0.0701655149459838,0.0020317363922342,0.0019210498,0.797234064535092,0.818005085276021,
7458,d77a664681565b30,original/images/OpenImages/d77a664681565b30.jpg,real,['bird'],,,,,,,
7460,eefdd512ae56097e_m09728_0addcd90_OpenImages_StableDiffusion_v5,../data_openImages\p2p/OpenImages/SDv5\eefdd512ae56097e_m09728_0addcd90_OpenImages_StableDiffusion_v5.png,fake,['bread'],bin5,0.1573671102523803,0.0052351827595794,0.004618172,0.7403841888512307,0.764125654771838,6572.0
7463,dffaf8a4d9fc6c82,original/images/OpenImages/dffaf8a4d9fc6c82.jpg,real,"['bicycle wheel', 'wheel']",,,,,,,
7464,be05106a8c369cb3,original/images/OpenImages/be05106a8c369cb3.jpg,real,['car'],,,,,,,
7465,0a4944d22e6d21fe,original/images/OpenImages/0a4944d22e6d21fe.jpg,real,['rose'],,,,,,,
7468,1c1f957496c8d830,original/images/OpenImages/1c1f957496c8d830.jpg,real,['cowboy hat'],,,,,,,
7473,4b202bdbd49d1ba7,original/images/OpenImages/4b202bdbd49d1ba7.jpg,real,,,,,,,,
7479,ed51c7006397e4ed,original/images/OpenImages/ed51c7006397e4ed.jpg,real,"['high heels', 'boot']",,,,,,,
7495,ee4b39d0dfca43b6,original/images/OpenImages/ee4b39d0dfca43b6.jpg,real,,,,,,,,
7496,36e09f23e8a23126,original/images/OpenImages/36e09f23e8a23126.jpg,real,['camera'],,,,,,,
7500,9ddf3c5da295aa37,original/images/OpenImages/9ddf3c5da295aa37.jpg,real,"['mouse', 'rabbit']",,,,,,,
7501,5713c90c55692a3a,original/images/OpenImages/5713c90c55692a3a.jpg,real,['truck'],,,,,,,
7508,5a1b10dc57763983,original/images/OpenImages/5a1b10dc57763983.jpg,real,['mushroom'],,,,,,,
7509,ff78272767ed8261_m0k1tl_7bbe3833_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/a_vegan.jpeg,fake,['pen'],bin4,0.0534902215003967,0.0036073737930949,0.0026829701,0.8455696990532703,0.8744328050601194,
7514,4acbcb40007b2020_m07r04_8782e27b_OpenImages_OpenJourney,p2p/OpenImages/SDv4/a_large_canvas.jpeg,fake,['truck'],bin5,0.0647302865982055,0.0062038129576502,0.004761091,0.7006326127316832,0.716445809166038,
7518,5675c7147a56c3a2,original/images/OpenImages/5675c7147a56c3a2.jpg,real,"['tomato', 'cheese']",,,,,,,
7521,8e497ddf030e70d5,original/images/OpenImages/8e497ddf030e70d5.jpg,real,,,,,,,,
7527,cd99bf902c901c29,original/images/OpenImages/cd99bf902c901c29.jpg,real,,,,,,,,
7533,e6cb4ea00293802d,original/images/OpenImages/e6cb4ea00293802d.jpg,real,"['tomato', 'pizza']",,,,,,,
7537,1245d58837d6af78,original/images/OpenImages/1245d58837d6af78.jpg,real,['chicken'],,,,,,,
7539,96e5f0c0a75a6153,original/images/OpenImages/96e5f0c0a75a6153.jpg,real,"['fedora', 'sun hat', 'sombrero']",,,,,,,
7542,91242402853d4626,original/images/OpenImages/91242402853d4626.jpg,real,"['van', 'car']",,,,,,,
7544,cecd0173c2ab15f0,original/images/OpenImages/cecd0173c2ab15f0.jpg,real,['bird'],,,,,,,
7545,4926a51780be7c79,original/images/OpenImages/4926a51780be7c79.jpg,real,,,,,,,,
7547,a8b50b9f24284f2c,original/images/OpenImages/a8b50b9f24284f2c.jpg,real,,,,,,,,
7548,3fdfe506da22acaa_m0ch_cf_f626de23_OpenImages_StableDiffusion_v5,../data_openImages\p2p/OpenImages/SDv5\3fdfe506da22acaa_m0ch_cf_f626de23_OpenImages_StableDiffusion_v5.png,fake,['fish'],bin2,0.4912274479866028,0.0312140718582546,0.03034291,0.6349762126460626,0.659652447748736,3.0
7552,d2f6c3f2d0c82fab,original/images/OpenImages/d2f6c3f2d0c82fab.jpg,real,['cheese'],,,,,,,
7553,6559af5756690df5_m0k4j_8145bce1_OpenImages_OpenJourney,p2p/OpenImages/SDv4/and_a_backdrop_of_lush_greenery.jpeg,fake,['car'],bin5,0.2118076086044311,0.0224324656907799,0.02120586,0.4519483778278814,0.4705041156886519,1494.0
7555,112938a7ac5ddfa0,original/images/OpenImages/112938a7ac5ddfa0.jpg,real,['drink'],,,,,,,
7560,4563895bd04fc864,original/images/OpenImages/4563895bd04fc864.jpg,real,,,,,,,,
7562,84d3658aa4e5af34,original/images/OpenImages/84d3658aa4e5af34.jpg,real,,,,,,,,
7565,554669d68ba35699,original/images/OpenImages/554669d68ba35699.jpg,real,"['coffee (drink)', 'coffee cup']",,,,,,,
7579,925d1489dc88f3f3,original/images/OpenImages/925d1489dc88f3f3.jpg,real,['hamburger'],,,,,,,
7582,256b7ac1ce11e2cd,original/images/OpenImages/256b7ac1ce11e2cd.jpg,real,"['bird', 'penguin']",,,,,,,
7588,312102edb58e3cbd,original/images/OpenImages/312102edb58e3cbd.jpg,real,['apple'],,,,,,,
7591,d641598ba41f7494,original/images/OpenImages/d641598ba41f7494.jpg,real,,,,,,,,
7593,7a3f072d78b246d4,original/images/OpenImages/7a3f072d78b246d4.jpg,real,,,,,,,,
7595,94e4b48929fface2,original/images/OpenImages/94e4b48929fface2.jpg,real,"['clothing', 'baseball glove']",,,,,,,
7596,55d81f1a109a15d3,original/images/OpenImages/55d81f1a109a15d3.jpg,real,,,,,,,,
7602,a56d8c168dbef605,original/images/OpenImages/a56d8c168dbef605.jpg,real,['truck'],,,,,,,
7603,671cd4cf050530d1,original/images/OpenImages/671cd4cf050530d1.jpg,real,"['coffee (drink)', 'saucer', 'drink', 'coffee cup', 'tea']",,,,,,,
7606,093f6863e99a8601,original/images/OpenImages/093f6863e99a8601.jpg,real,"['drink', 'bottle']",,,,,,,
7607,fdc74a42fdd67589,original/images/OpenImages/fdc74a42fdd67589.jpg,real,"['saucer', 'coffee cup', 'coffee (drink)']",,,,,,,
7608,667b7f950a1ea1cb,original/images/OpenImages/667b7f950a1ea1cb.jpg,real,"['lipstick', 'human mouth']",,,,,,,
7611,15a388b862890689,original/images/OpenImages/15a388b862890689.jpg,real,"['coffee (drink)', 'coffee cup', 'drink']",,,,,,,
7613,c2a32c9dd1169fc0,original/images/OpenImages/c2a32c9dd1169fc0.jpg,real,"['eagle', 'falcon']",,,,,,,
7614,b657fb701244d7c6_m07jdr_4f6a18f4_OpenImages_StableDiffusion_v5,../data_openImages\p2p/OpenImages/SDv5\b657fb701244d7c6_m07jdr_4f6a18f4_OpenImages_StableDiffusion_v5.png,fake,['train'],bin5,0.7132871747016907,0.1186362076832303,0.11040725,0.3555630823070821,0.414944044140465,6804.0
7621,73aaae090a2f2416,original/images/OpenImages/73aaae090a2f2416.jpg,real,['coin'],,,,,,,
7623,6359ceb7d02391bb,original/images/OpenImages/6359ceb7d02391bb.jpg,real,['chicken'],,,,,,,
7626,a0603832db2c0da4,original/images/OpenImages/a0603832db2c0da4.jpg,real,['cookie'],,,,,,,
7628,b87e74743a07bacf,original/images/OpenImages/b87e74743a07bacf.jpg,real,['bicycle wheel'],,,,,,,
7629,642e0fa2ad99d843,original/images/OpenImages/642e0fa2ad99d843.jpg,real,['saucer'],,,,,,,
7632,5336132fdca74027,original/images/OpenImages/5336132fdca74027.jpg,real,['scarf'],,,,,,,
7638,3ecfe19133337145,original/images/OpenImages/3ecfe19133337145.jpg,real,"['bicycle wheel', 'wheel']",,,,,,,
7656,d521a483899dc82e,original/images/OpenImages/d521a483899dc82e.jpg,real,,,,,,,,
7659,1b8e65b36612b6ac_m0283dt1_51b65c92_OpenImages_StableDiffusion_v5,../data_openImages\p2p/OpenImages/SDv5\1b8e65b36612b6ac_m0283dt1_51b65c92_OpenImages_StableDiffusion_v5.png,fake,"['lipstick', 'human mouth']",bin2,0.8573026061058044,0.2008064241469189,0.19442515,0.1703203457169193,0.2479326915232791,2788.0
7661,eeb08732883e8dad,original/images/OpenImages/eeb08732883e8dad.jpg,real,"['eagle', 'falcon']",,,,,,,
7676,007f824c34f86b26,original/images/OpenImages/007f824c34f86b26.jpg,real,"['cowboy hat', 'trousers']",,,,,,,
7678,2c5681a1d46ea716,original/images/OpenImages/2c5681a1d46ea716.jpg,real,,,,,,,,
7684,340f429a3d6dfbab,original/images/OpenImages/340f429a3d6dfbab.jpg,real,['cat'],,,,,,,
7685,530a59073149a771,original/images/OpenImages/530a59073149a771.jpg,real,"['cat', 'lynx']",,,,,,,
7687,ee30761a7f3187d3,original/images/OpenImages/ee30761a7f3187d3.jpg,real,['clothing'],,,,,,,
7690,293c0a40f8ca37d8,original/images/OpenImages/293c0a40f8ca37d8.jpg,real,['sculpture'],,,,,,,
7692,1a4abb9f8bbd649d_m0gjkl_fd259034_OpenImages_OpenJourney,p2p/OpenImages/SDv4/and_a_factory_wall_in_the_background.jpeg,fake,['watch'],bin5,0.0566269159317016,0.0064979485953356,0.006322199,0.5610896630502151,0.5498621185602937,
7694,2f9d7db0b288fb7b,original/images/OpenImages/2f9d7db0b288fb7b.jpg,real,"['turkey', 'chicken']",,,,,,,
7696,94f66a1c331cb602,original/images/OpenImages/94f66a1c331cb602.jpg,real,['mule'],,,,,,,
7699,3de6591a47e8c6d4,original/images/OpenImages/3de6591a47e8c6d4.jpg,real,,,,,,,,
7700,05ec1df46929fa2c,original/images/OpenImages/05ec1df46929fa2c.jpg,real,['car'],,,,,,,
7701,e470100eed3c6c1e,original/images/OpenImages/e470100eed3c6c1e.jpg,real,"['woman', 'volleyball (ball)', 'swimwear', 'man']",,,,,,,
7704,cdd4798b3fc2d0ae,original/images/OpenImages/cdd4798b3fc2d0ae.jpg,real,['tart'],,,,,,,
7705,249b4c5b70fa891b,original/images/OpenImages/249b4c5b70fa891b.jpg,real,['flowerpot'],,,,,,,
7710,310fc8a6ffadaafb,original/images/OpenImages/310fc8a6ffadaafb.jpg,real,['vehicle registration plate'],,,,,,,
7711,3d3f6ef1ac2aff56,original/images/OpenImages/3d3f6ef1ac2aff56.jpg,real,['pastry'],,,,,,,
7713,ee1f9461a7d65243,original/images/OpenImages/ee1f9461a7d65243.jpg,real,"['human body', 'man']",,,,,,,
7714,5354286f9d07f704,original/images/OpenImages/5354286f9d07f704.jpg,real,"['roller skates', 'trousers']",,,,,,,
7718,c2a32c9dd1169fc0,original/images/OpenImages/c2a32c9dd1169fc0.jpg,real,,,,,,,,
7725,65321d004aa12cdc,original/images/OpenImages/65321d004aa12cdc.jpg,real,['coffee (drink)'],,,,,,,
7734,75df70947a543568,original/images/OpenImages/75df70947a543568.jpg,real,,,,,,,,
7736,98cf1c79d74b02ac,original/images/OpenImages/98cf1c79d74b02ac.jpg,real,"['wine', 'bottle']",,,,,,,
7739,1a99bc516d16b705,original/images/OpenImages/1a99bc516d16b705.jpg,real,,,,,,,,
7741,08c6e5180c5966d7,original/images/OpenImages/08c6e5180c5966d7.jpg,real,['tart'],,,,,,,
7745,b9e28a12a6df698f,original/images/OpenImages/b9e28a12a6df698f.jpg,real,"['cocktail', 'juice']",,,,,,,
7748,b5e8ea4ba1c290c3,original/images/OpenImages/b5e8ea4ba1c290c3.jpg,real,"['turkey', 'chicken']",,,,,,,
7753,23f40106e4c6ec83,original/images/OpenImages/23f40106e4c6ec83.jpg,real,"['saucer', 'spoon', 'coffee (drink)', 'coffee cup']",,,,,,,
7755,f41d7d3ebcf88d10,original/images/OpenImages/f41d7d3ebcf88d10.jpg,real,"['alarm clock', 'watch']",,,,,,,
7762,6c31b74ad1e7b8ca_m024g6_b248ae47_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/a_stuffed_animal_headplate.jpeg,fake,"['cocktail', 'juice', 'lemon (plant)']",bin2,0.2011317014694214,0.0202619698052832,0.0077691656,0.6884466258556693,0.7947510590908731,7330.0
7777,d80d7dc14ba77d2e,original/images/OpenImages/d80d7dc14ba77d2e.jpg,real,['goat'],,,,,,,
7778,8440b82a456faf37,original/images/OpenImages/8440b82a456faf37.jpg,real,,,,,,,,
7779,e0d0d4272121d5cf,original/images/OpenImages/e0d0d4272121d5cf.jpg,real,['guacamole'],,,,,,,
7781,15d174bf9c01797c,original/images/OpenImages/15d174bf9c01797c.jpg,real,['ball (object)'],,,,,,,
7782,1505228d03b21e0a,original/images/OpenImages/1505228d03b21e0a.jpg,real,['wok'],,,,,,,
7786,65aa46691be44e14,original/images/OpenImages/65aa46691be44e14.jpg,real,['van'],,,,,,,
7787,52d8d620c33c91ca,original/images/OpenImages/52d8d620c33c91ca.jpg,real,['car'],,,,,,,
7788,05d9d537060881b6,original/images/OpenImages/05d9d537060881b6.jpg,real,"['mule', 'horse']",,,,,,,
7790,279ca908e642fd7a_m0283dt1_a38102e3_OpenImages_OpenJourney,p2p/OpenImages/SDv4/and_graceful.jpeg,fake,"['boy', 'human mouth']",bin2,0.2259648442268371,0.0345257009476648,0.032326683,0.4985344081992064,0.546299747545431,3149.0
7798,4c5f71ac17f0ca5b,original/images/OpenImages/4c5f71ac17f0ca5b.jpg,real,,,,,,,,
7800,93cdae4060aa9469,original/images/OpenImages/93cdae4060aa9469.jpg,real,"['human body', 'human mouth']",,,,,,,
7808,5a639b9ea7739f07,original/images/OpenImages/5a639b9ea7739f07.jpg,real,"['tomato', 'bell pepper']",,,,,,,
7810,2f3a4d100beceb4a_m083wq_0d5fda4c_OpenImages_StableDiffusion_v5,../data_openImages\p2p/OpenImages/SDv5\2f3a4d100beceb4a_m083wq_0d5fda4c_OpenImages_StableDiffusion_v5.png,fake,['wheel'],bin3,0.1885552406311035,0.0180147886783453,0.005352912,0.7755773786273416,0.8589618015517795,992.0
7814,86b4392ca8825ec5,original/images/OpenImages/86b4392ca8825ec5.jpg,real,['vehicle registration plate'],,,,,,,
7820,58138b4ad1e4edfd,original/images/OpenImages/58138b4ad1e4edfd.jpg,real,,,,,,,,
7821,5a0724e94d975c26,original/images/OpenImages/5a0724e94d975c26.jpg,real,['bottle'],,,,,,,
7822,75adc9a823be9588,original/images/OpenImages/75adc9a823be9588.jpg,real,['cookie'],,,,,,,
7823,49a6600ce34158bb,original/images/OpenImages/49a6600ce34158bb.jpg,real,,,,,,,,
7826,ce8ea9d97b044ef0,original/images/OpenImages/ce8ea9d97b044ef0.jpg,real,"['orange (fruit)', 'grapefruit', 'lemon (plant)']",,,,,,,
7830,81472dbd3627dbd0,original/images/OpenImages/81472dbd3627dbd0.jpg,real,,,,,,,,
7831,376bf47809f2fab2,original/images/OpenImages/376bf47809f2fab2.jpg,real,['bicycle wheel'],,,,,,,
7834,179846a7e34ba228,original/images/OpenImages/179846a7e34ba228.jpg,real,"['suit', 'human ear']",,,,,,,
7838,36fe92e9ea45cf4f,original/images/OpenImages/36fe92e9ea45cf4f.jpg,real,['frog'],,,,,,,
7840,b281c337a69f4e52_m07clx_5183cceb_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/an_otter_eating.jpeg,fake,"['coffee (drink)', 'human body', 'saucer', 'coffee cup', 'tea']",bin4,0.023847222328186,0.0063465597213086,0.0031659035,0.6987557015313506,0.7550804573539796,
7844,4f8eb3a4315daadb,original/images/OpenImages/4f8eb3a4315daadb.jpg,real,['human ear'],,,,,,,
7845,865371442755e110,original/images/OpenImages/865371442755e110.jpg,real,"['sheep', 'goat']",,,,,,,
7846,6a60754b45c2a35e,original/images/OpenImages/6a60754b45c2a35e.jpg,real,,,,,,,,
7857,a538799c0368c794,original/images/OpenImages/a538799c0368c794.jpg,real,['tart'],,,,,,,
7859,071a6bdc2f8763b9_m01xyhv_6bce798a_OpenImages_StableDiffusion_v5,../data_openImages\p2p/OpenImages/SDv5\071a6bdc2f8763b9_m01xyhv_6bce798a_OpenImages_StableDiffusion_v5.png,fake,"['suit', 'tie']",bin5,0.1736111044883728,0.0104180063425875,0.008938817,0.7432872059132022,0.7758621499017474,12644.0
7860,45154f1c64518517_m09728_a59bd7ab_OpenImages_StableDiffusion_v5,../data_openImages\p2p/OpenImages/SDv5\45154f1c64518517_m09728_a59bd7ab_OpenImages_StableDiffusion_v5.png,fake,['bread'],bin5,0.2929539084434509,0.0133385016101454,0.0032341983,0.7315138011308414,0.8822935526455769,12239.0
