,image_id,og_image,image_path,ratio_category,label,entities
270,bbfe88937357fd71_m09728_ec02070c_OpenImages_OpenJourney,bbfe88937357fd71,p2p/OpenImages/SDv4/desert_landscape.jpeg,bin4,fake,"['tart', 'tomato', 'cheese', 'bread']"
271,bbfe88937357fd71_m02zvsm_3f59aed6_OpenImages_StableDiffusion_v4,bbfe88937357fd71,p2p/OpenImages/SDv5/stone.jpeg,bin5,fake,"['tart', 'tomato', 'cheese', 'bread']"
272,bbfe88937357fd71_m09728_ec02070c_OpenImages_Kandinsky_2_2,bbfe88937357fd71,p2p/OpenImages/SDv4/on_a_beach_terrace.jpeg,bin4,fake,"['tart', 'tomato', 'cheese', 'bread']"
273,43200d1e5c86e555_m0jg57_e046de35_OpenImages_StableDiffusion_v5,43200d1e5c86e555,p2p/OpenImages/OJ/under_the_sun.jpeg,bin4,fake,['bell pepper']
274,43200d1e5c86e555_m0jg57_a275b772_OpenImages_OpenJourney,43200d1e5c86e555,p2p/OpenImages/SDv4/on_a_sunny_day.jpeg,bin5,fake,['bell pepper']
275,43200d1e5c86e555_m0jg57_e046de35_OpenImages_StableDiffusion_v4,43200d1e5c86e555,p2p/OpenImages/SDv5/during_a_thunderstorm.jpeg,bin4,fake,['bell pepper']
276,43200d1e5c86e555_m0jg57_7a29d137_OpenImages_Kandinsky_2_2,43200d1e5c86e555,p2p/OpenImages/SDv5/a_salad.jpeg,bin4,fake,['bell pepper']
277,43200d1e5c86e555_m0jg57_442b2b39_OpenImages_StableDiffusion_v5,43200d1e5c86e555,p2p/OpenImages/OJ/on_a_snowy_day.jpeg,bin4,fake,['bell pepper']
278,43200d1e5c86e555_m0jg57_63b6588b_OpenImages_StableDiffusion_v4,43200d1e5c86e555,p2p/OpenImages/SDv5/on_a_breezy_day.jpeg,bin5,fake,['bell pepper']
279,43200d1e5c86e555_m0jg57_a275b772_OpenImages_StableDiffusion_v5,43200d1e5c86e555,p2p/OpenImages/OJ/bird.jpeg,bin5,fake,['bell pepper']
280,43200d1e5c86e555_m0jg57_7a29d137_OpenImages_OpenJourney,43200d1e5c86e555,p2p/OpenImages/SDv4/cycling_star.jpeg,bin4,fake,['bell pepper']
281,580b2fe0333192e0_m02vqfm_32b94d0d_OpenImages_OpenJourney,580b2fe0333192e0,p2p/OpenImages/SDv4/a_lunch_box.jpeg,bin5,fake,"['coffee (drink)', 'coffee cup']"
282,580b2fe0333192e0_m02p5f1q_81b4c802_OpenImages_StableDiffusion_v4,580b2fe0333192e0,p2p/OpenImages/SDv5/in_the_rain.jpeg,bin5,fake,"['coffee (drink)', 'coffee cup']"
283,580b2fe0333192e0_m02p5f1q_81b4c802_OpenImages_StableDiffusion_v5,580b2fe0333192e0,p2p/OpenImages/OJ/ornamental.jpeg,bin5,fake,"['coffee (drink)', 'coffee cup']"
284,16af0e13b34bbe4d_m09qck_408e71c3_OpenImages_StableDiffusion_v5,16af0e13b34bbe4d,p2p/OpenImages/OJ/cooking.jpeg,bin3,fake,['banana']
285,16af0e13b34bbe4d_m09qck_87ec5d99_OpenImages_StableDiffusion_v5,16af0e13b34bbe4d,p2p/OpenImages/OJ/park.jpeg,bin3,fake,['banana']
286,16af0e13b34bbe4d_m09qck_7534fa70_OpenImages_OpenJourney,16af0e13b34bbe4d,p2p/OpenImages/SDv4/bookshelf.jpeg,bin3,fake,['banana']
287,16af0e13b34bbe4d_m09qck_fcf1d5b3_OpenImages_OpenJourney,16af0e13b34bbe4d,p2p/OpenImages/SDv4/wheatfield.jpeg,bin4,fake,['banana']
288,16af0e13b34bbe4d_m09qck_408e71c3_OpenImages_OpenJourney,16af0e13b34bbe4d,p2p/OpenImages/SDv4/couple.jpeg,bin3,fake,['banana']
289,16af0e13b34bbe4d_m09qck_9097e755_OpenImages_OpenJourney,16af0e13b34bbe4d,p2p/OpenImages/SDv4/vegetables.jpeg,bin4,fake,['banana']
290,16af0e13b34bbe4d_m09qck_1d005556_OpenImages_OpenJourney,16af0e13b34bbe4d,p2p/OpenImages/SDv4/muddy.jpeg,bin3,fake,['banana']
291,701d9f182fd8b979_m03hj559_cbd04d7e_OpenImages_StableDiffusion_v5,701d9f182fd8b979,p2p/OpenImages/OJ/canal.jpeg,bin5,fake,"['coffee cup', 'bowl', 'mixing bowl']"
292,701d9f182fd8b979_m03hj559_cbd04d7e_OpenImages_StableDiffusion_XL,701d9f182fd8b979,p2p/ADE20K/OJ/and_a_large_rug_on_the_floor.jpeg,bin5,fake,"['coffee cup', 'bowl', 'mixing bowl']"
293,701d9f182fd8b979_m03hj559_cbd04d7e_OpenImages_Kandinsky_2_2,701d9f182fd8b979,p2p/OpenImages/SDv4/wine.jpeg,bin5,fake,"['coffee cup', 'bowl', 'mixing bowl']"
294,701d9f182fd8b979_m02p5f1q_9e17ec66_OpenImages_Kandinsky_2_2,701d9f182fd8b979,p2p/OpenImages/SDv4/on_a_foggy_day.jpeg,bin5,fake,"['coffee cup', 'bowl', 'mixing bowl']"
295,08e0a62e92643799_m0138tl_26a3f880_OpenImages_StableDiffusion_v5,08e0a62e92643799,p2p/OpenImages/OJ/on_a_foggy_day.jpeg,bin4,fake,['toy']
296,08e0a62e92643799_m0138tl_26a3f880_OpenImages_StableDiffusion_v4,08e0a62e92643799,p2p/OpenImages/SDv5/and_white.jpeg,bin4,fake,['toy']
297,08e0a62e92643799_m0138tl_26a3f880_OpenImages_Kandinsky_2_2,08e0a62e92643799,p2p/OpenImages/SDv5/a_sunset.jpeg,bin4,fake,['toy']
298,6a951ffda4eb0a0b_m0c29q_3b6d8e40_OpenImages_Kandinsky_2_2,6a951ffda4eb0a0b,p2p/OpenImages/SDv4/ranch.jpeg,bin5,fake,"['leopard', 'cheetah', 'jaguar (animal)']"
299,6a951ffda4eb0a0b_m0cd4d_32e0bc8e_OpenImages_StableDiffusion_v5,6a951ffda4eb0a0b,p2p/OpenImages/SDv5/crowded_city.jpeg,bin5,fake,"['leopard', 'cheetah', 'jaguar (animal)']"
300,6a951ffda4eb0a0b_m0c29q_aaa1beaf_OpenImages_Kandinsky_2_2,6a951ffda4eb0a0b,p2p/OpenImages/SDv4/hailstones_hammering_against_the_bike.jpeg,bin4,fake,"['leopard', 'cheetah', 'jaguar (animal)']"
301,6a951ffda4eb0a0b_m0cd4d_790c6fb7_OpenImages_StableDiffusion_v4,6a951ffda4eb0a0b,p2p/OpenImages/SDv5/pair.jpeg,bin4,fake,"['leopard', 'cheetah', 'jaguar (animal)']"
302,6a951ffda4eb0a0b_m0c29q_aaa1beaf_OpenImages_StableDiffusion_XL,6a951ffda4eb0a0b,p2p/ADE20K/OJ/broken-down_elevator_next_to_it.jpeg,bin4,fake,"['leopard', 'cheetah', 'jaguar (animal)']"
303,6a951ffda4eb0a0b_m0c29q_3b6d8e40_OpenImages_StableDiffusion_v5,6a951ffda4eb0a0b,p2p/OpenImages/OJ/red_and.jpeg,bin5,fake,"['leopard', 'cheetah', 'jaguar (animal)']"
304,05122205d3994c32_m05vtc_d52573a4_OpenImages_Kandinsky_2_2,05122205d3994c32,p2p/OpenImages/SDv4/experienced.jpeg,bin3,fake,['potato']
305,05122205d3994c32_m05vtc_f1b9f1f2_OpenImages_Kandinsky_2_2,05122205d3994c32,p2p/OpenImages/SDv4/during_a_thunderstorm.jpeg,bin2,fake,['potato']
306,05122205d3994c32_m05vtc_77413147_OpenImages_StableDiffusion_v5,05122205d3994c32,p2p/OpenImages/OJ/at_dusk.jpeg,bin3,fake,['potato']
307,05122205d3994c32_m05vtc_198cc865_OpenImages_Kandinsky_2_2,05122205d3994c32,p2p/OpenImages/SDv5/near_a_beach.jpeg,bin1,fake,['potato']
308,05122205d3994c32_m05vtc_198cc865_OpenImages_Kandinsky_2_2,05122205d3994c32,p2p/OpenImages/SDv4/narrow.jpeg,bin1,fake,['potato']
309,05122205d3994c32_m05vtc_f1b9f1f2_OpenImages_StableDiffusion_v4,05122205d3994c32,p2p/OpenImages/SDv5/landscape.jpeg,bin2,fake,['potato']
310,05122205d3994c32_m05vtc_198cc865_OpenImages_OpenJourney,05122205d3994c32,p2p/OpenImages/SDv4/near_a_window.jpeg,bin1,fake,['potato']
311,05122205d3994c32_m05vtc_198cc865_OpenImages_StableDiffusion_XL,05122205d3994c32,p2p/ADE20K/OJ/a_throw_on_the_sofa.jpeg,bin1,fake,['potato']
312,05122205d3994c32_m05vtc_198cc865_OpenImages_StableDiffusion_v5,05122205d3994c32,p2p/OpenImages/SDv5/video_game_console.jpeg,bin1,fake,['potato']
313,05122205d3994c32_m05vtc_48bb97ee_OpenImages_OpenJourney,05122205d3994c32,p2p/OpenImages/SDv4/richly_carved_panels.jpeg,bin2,fake,['potato']
314,229069c3eadf0cc4_m02p5f1q_704145db_OpenImages_StableDiffusion_v5,229069c3eadf0cc4,p2p/OpenImages/OJ/with_a_monocular.jpeg,bin5,fake,['coffee cup']
315,229069c3eadf0cc4_m02p5f1q_704145db_OpenImages_StableDiffusion_XL,229069c3eadf0cc4,p2p/OpenImages/OJ/with_a_spotlight_on_him_and_smoke_pouring_into_the_air.jpeg,bin5,fake,['coffee cup']
316,229069c3eadf0cc4_m02p5f1q_704145db_OpenImages_Kandinsky_2_2,229069c3eadf0cc4,p2p/OpenImages/SDv5/zebras.jpeg,bin5,fake,['coffee cup']
317,873d1d9c65b7b7a1_m01gkx__557269d4_OpenImages_StableDiffusion_XL,873d1d9c65b7b7a1,p2p/ADE20K/OJ/in_a_park.jpeg,bin3,fake,['swimwear']
318,873d1d9c65b7b7a1_m01gkx__cacf7380_OpenImages_OpenJourney,873d1d9c65b7b7a1,p2p/OpenImages/SDv4/broken.jpeg,bin3,fake,['swimwear']
319,873d1d9c65b7b7a1_m01gkx__557269d4_OpenImages_Kandinsky_2_2,873d1d9c65b7b7a1,p2p/OpenImages/SDv4/oil_pastel.jpeg,bin3,fake,['swimwear']
320,bff3e167dd9ba4e8_m01tcjp_e014c3e6_OpenImages_OpenJourney,bff3e167dd9ba4e8,p2p/OpenImages/SDv4/on_a_quiet_winter_afternoon.jpeg,bin4,fake,"['muffin', 'cake']"
321,bff3e167dd9ba4e8_m01tcjp_05ef5d51_OpenImages_StableDiffusion_v5,bff3e167dd9ba4e8,p2p/OpenImages/SDv5/root_beer.jpeg,bin5,fake,"['muffin', 'cake']"
322,bff3e167dd9ba4e8_m01tcjp_05ef5d51_OpenImages_StableDiffusion_XL,bff3e167dd9ba4e8,p2p/ADE20K/OJ/trees.jpeg,bin5,fake,"['muffin', 'cake']"
323,9cb33c4f6356a3c5_m01nkt_16ff5af2_OpenImages_Kandinsky_2_2,9cb33c4f6356a3c5,p2p/OpenImages/SDv5/morning_fog.jpeg,bin1,fake,"['pizza', 'cheese']"
324,9cb33c4f6356a3c5_m01nkt_06e518fc_OpenImages_Kandinsky_2_2,9cb33c4f6356a3c5,p2p/OpenImages/SDv4/riparian.jpeg,bin1,fake,"['pizza', 'cheese']"
325,9cb33c4f6356a3c5_m01nkt_e636de35_OpenImages_OpenJourney,9cb33c4f6356a3c5,p2p/OpenImages/SDv4/near_a_beach.jpeg,bin1,fake,"['pizza', 'cheese']"
326,9cb33c4f6356a3c5_m0663v_ab017d29_OpenImages_StableDiffusion_XL,9cb33c4f6356a3c5,p2p/ADE20K/OJ/in_a_spacious_high_school.jpeg,bin5,fake,"['pizza', 'cheese']"
327,9cb33c4f6356a3c5_m01nkt_e636de35_OpenImages_StableDiffusion_XL,9cb33c4f6356a3c5,p2p/OpenImages/OJ/on_a_hot_day.jpeg,bin1,fake,"['pizza', 'cheese']"
328,200eaae66a594057_m0fly7_a8485f64_OpenImages_Kandinsky_2_2,200eaae66a594057,p2p/OpenImages/SDv5/on_a_stormy_day.jpeg,bin3,fake,"['jeans', 'trousers']"
329,200eaae66a594057_m0fly7_6a49ef32_OpenImages_Kandinsky_2_2,200eaae66a594057,p2p/OpenImages/SDv4/a_fountain.jpeg,bin1,fake,"['jeans', 'trousers']"
330,200eaae66a594057_m0fly7_9c3462c1_OpenImages_OpenJourney,200eaae66a594057,p2p/OpenImages/SDv4/manta_rays.jpeg,bin2,fake,"['jeans', 'trousers']"
331,200eaae66a594057_m0fly7_6a49ef32_OpenImages_StableDiffusion_v4,200eaae66a594057,p2p/OpenImages/SDv5/violet.jpeg,bin1,fake,"['jeans', 'trousers']"
332,200eaae66a594057_m07mhn_0ffe3648_OpenImages_StableDiffusion_v4,200eaae66a594057,p2p/OpenImages/SDv5/girl.jpeg,bin1,fake,"['jeans', 'trousers']"
333,200eaae66a594057_m0fly7_6a49ef32_OpenImages_StableDiffusion_XL,200eaae66a594057,p2p/OpenImages/OJ/in_a_aquarium.jpeg,bin1,fake,"['jeans', 'trousers']"
334,875338d0d45abc20_m01z1kdw_f25f653a_OpenImages_OpenJourney,875338d0d45abc20,p2p/OpenImages/SDv4/during_a_coral_reef_restoration_dive_with_divers_replacing_damaged_coral.jpeg,bin5,fake,"['cocktail', 'orange (fruit)', 'juice', 'lemon (plant)']"
335,875338d0d45abc20_m0cyhj__3bddb370_OpenImages_StableDiffusion_XL,875338d0d45abc20,"p2p/ADE20K/OJ/it:___+
_a_curious_dog.jpeg",bin3,fake,"['cocktail', 'orange (fruit)', 'juice', 'lemon (plant)']"
336,875338d0d45abc20_m0cyhj__3bddb370_OpenImages_OpenJourney,875338d0d45abc20,p2p/OpenImages/SDv4/swimming_pool.jpeg,bin3,fake,"['cocktail', 'orange (fruit)', 'juice', 'lemon (plant)']"
337,875338d0d45abc20_m0cyhj__3bddb370_OpenImages_OpenJourney,875338d0d45abc20,p2p/OpenImages/SDv4/swimming_suit_standing_by_the_ocean.jpeg,bin3,fake,"['cocktail', 'orange (fruit)', 'juice', 'lemon (plant)']"
338,875338d0d45abc20_m0cyhj__3bddb370_OpenImages_Kandinsky_2_2,875338d0d45abc20,p2p/OpenImages/SDv4/painting_of_a.jpeg,bin3,fake,"['cocktail', 'orange (fruit)', 'juice', 'lemon (plant)']"
339,875338d0d45abc20_m09k_b_589d2492_OpenImages_StableDiffusion_v5,875338d0d45abc20,p2p/OpenImages/SDv5/busy_street.jpeg,bin4,fake,"['cocktail', 'orange (fruit)', 'juice', 'lemon (plant)']"
340,4f7111413fecde01_m06k2mb_8e8ae3b8_OpenImages_StableDiffusion_v5,4f7111413fecde01,p2p/OpenImages/OJ/sand.jpeg,bin4,fake,['high heels']
341,4f7111413fecde01_m06k2mb_8e8ae3b8_OpenImages_Kandinsky_2_2,4f7111413fecde01,p2p/OpenImages/SDv5/laptop.jpeg,bin4,fake,['high heels']
342,4f7111413fecde01_m06k2mb_8e8ae3b8_OpenImages_OpenJourney,4f7111413fecde01,p2p/OpenImages/SDv4/in_a_aquarium.jpeg,bin4,fake,['high heels']
343,4f7111413fecde01_m06k2mb_8e8ae3b8_OpenImages_OpenJourney,4f7111413fecde01,p2p/OpenImages/SDv4/on_a_snowy_day.jpeg,bin4,fake,['high heels']
344,408e6a6f9f0ab7f3_m01b638_659383f2_OpenImages_OpenJourney,408e6a6f9f0ab7f3,p2p/OpenImages/SDv4/picture.jpeg,bin2,fake,"['high heels', 'trousers', 'dress', 'belt', 'boot']"
345,408e6a6f9f0ab7f3_m06k2mb_648816f5_OpenImages_OpenJourney,408e6a6f9f0ab7f3,p2p/OpenImages/SDv4/on_a_black_ceramic_platter.jpeg,bin2,fake,"['high heels', 'trousers', 'dress', 'belt', 'boot']"
346,408e6a6f9f0ab7f3_m07mhn_05cefcfd_OpenImages_StableDiffusion_v4,408e6a6f9f0ab7f3,p2p/OpenImages/SDv5/and_jalapeno_cream_cheese.jpeg,bin4,fake,"['high heels', 'trousers', 'dress', 'belt', 'boot']"
347,802539e8caa1611d_m01jfm__c569cf04_OpenImages_StableDiffusion_v4,802539e8caa1611d,p2p/OpenImages/SDv5/rowboat_on_a_lake.jpeg,bin2,fake,"['car', 'vehicle registration plate']"
348,802539e8caa1611d_m01jfm__c569cf04_OpenImages_OpenJourney,802539e8caa1611d,p2p/OpenImages/SDv4/a_glass_of_wine.jpeg,bin2,fake,"['car', 'vehicle registration plate']"
349,802539e8caa1611d_m0k4j_bec290b3_OpenImages_OpenJourney,802539e8caa1611d,p2p/OpenImages/SDv4/apples.jpeg,bin3,fake,"['car', 'vehicle registration plate']"
350,802539e8caa1611d_m0k4j_bec290b3_OpenImages_StableDiffusion_v4,802539e8caa1611d,p2p/OpenImages/SDv5/with_all_the_lights_on.jpeg,bin3,fake,"['car', 'vehicle registration plate']"
351,f84355fd72ad8eb1_m0388q_cc66954d_OpenImages_StableDiffusion_v5,f84355fd72ad8eb1,p2p/OpenImages/OJ/wooden.jpeg,bin3,fake,['grape']
352,f84355fd72ad8eb1_m0388q_9c6f2620_OpenImages_StableDiffusion_v5,f84355fd72ad8eb1,p2p/OpenImages/OJ/sheep.jpeg,bin2,fake,['grape']
353,f84355fd72ad8eb1_m0388q_593ba44b_OpenImages_StableDiffusion_XL,f84355fd72ad8eb1,p2p/OpenImages/OJ/digital_artwork.jpeg,bin3,fake,['grape']
354,f84355fd72ad8eb1_m0388q_0d440df0_OpenImages_StableDiffusion_XL,f84355fd72ad8eb1,p2p/OpenImages/OJ/on_a_windy_day.jpeg,bin2,fake,['grape']
355,f84355fd72ad8eb1_m0388q_9c60de57_OpenImages_StableDiffusion_v5,f84355fd72ad8eb1,p2p/OpenImages/OJ/coconut.jpeg,bin3,fake,['grape']
356,f84355fd72ad8eb1_m0388q_3e9747df_OpenImages_StableDiffusion_v5,f84355fd72ad8eb1,p2p/OpenImages/OJ/hungry.jpeg,bin3,fake,['grape']
357,d1110b5eb76d4b0e_m0cyhj__3c31b4fc_OpenImages_StableDiffusion_v5,d1110b5eb76d4b0e,p2p/OpenImages/OJ/in_a_deep_sea_diving_cave_lighting.jpeg,bin3,fake,"['orange (fruit)', 'grapefruit']"
358,d1110b5eb76d4b0e_m0hqkz_7e005d15_OpenImages_StableDiffusion_XL,d1110b5eb76d4b0e,p2p/OpenImages/OJ/beautiful.jpeg,bin3,fake,"['orange (fruit)', 'grapefruit']"
359,d1110b5eb76d4b0e_m0hqkz_94416ffb_OpenImages_StableDiffusion_v4,d1110b5eb76d4b0e,p2p/OpenImages/SDv5/fireplace.jpeg,bin1,fake,"['orange (fruit)', 'grapefruit']"
360,d1110b5eb76d4b0e_m0cyhj__586b7107_OpenImages_StableDiffusion_v5,d1110b5eb76d4b0e,"p2p/OpenImages/OJ/man's____++
_best_friend.jpeg",bin2,fake,"['orange (fruit)', 'grapefruit']"
361,69c3fcecd632d261_m015p6_ecb85782_OpenImages_StableDiffusion_v5,69c3fcecd632d261,p2p/OpenImages/SDv5/snow_on_the.jpeg,bin5,fake,['bird']
362,69c3fcecd632d261_m015p6_ecb85782_OpenImages_OpenJourney,69c3fcecd632d261,p2p/OpenImages/SDv4/on_a_foggy_day.jpeg,bin5,fake,['bird']
363,69c3fcecd632d261_m015p6_ecb85782_OpenImages_StableDiffusion_XL,69c3fcecd632d261,p2p/ADE20K/OJ/trigonometric_functions_written.jpeg,bin5,fake,['bird']
364,175d58a18a0bd278_m09ddx_75ab843a_OpenImages_StableDiffusion_v4,175d58a18a0bd278,p2p/OpenImages/SDv5/desert_dune.jpeg,bin4,fake,"['goose', 'duck']"
365,175d58a18a0bd278_m0dbvp_99bc467c_OpenImages_StableDiffusion_v4,175d58a18a0bd278,p2p/OpenImages/SDv5/maraschino_cherry_floating_in_it.jpeg,bin4,fake,"['goose', 'duck']"
366,175d58a18a0bd278_m09ddx_13ebc4c5_OpenImages_StableDiffusion_v4,175d58a18a0bd278,p2p/OpenImages/SDv5/on_a_snowy_and_icy_day.jpeg,bin5,fake,"['goose', 'duck']"
367,175d58a18a0bd278_m09ddx_efae63ef_OpenImages_Kandinsky_2_2,175d58a18a0bd278,p2p/OpenImages/SDv4/slippery.jpeg,bin4,fake,"['goose', 'duck']"
368,175d58a18a0bd278_m0dbvp_09e83a55_OpenImages_StableDiffusion_v4,175d58a18a0bd278,p2p/OpenImages/SDv5/teachers.jpeg,bin4,fake,"['goose', 'duck']"
369,d78a5500403a56c0_m02gzp_ab6f184a_OpenImages_StableDiffusion_v5,d78a5500403a56c0,p2p/OpenImages/SDv5/philosopher.jpeg,bin4,fake,"['sword', 'dagger']"
370,d78a5500403a56c0_m06y5r_17b991f9_OpenImages_OpenJourney,d78a5500403a56c0,p2p/OpenImages/SDv4/motorcycle_displayed.jpeg,bin4,fake,"['sword', 'dagger']"
371,d78a5500403a56c0_m06y5r_37845d47_OpenImages_StableDiffusion_v5,d78a5500403a56c0,p2p/OpenImages/SDv5/black.jpeg,bin3,fake,"['sword', 'dagger']"
372,7b4e7878bf1aecb3_m01tcjp_4d2978b0_OpenImages_OpenJourney,7b4e7878bf1aecb3,p2p/OpenImages/SDv4/bicycle.jpeg,bin4,fake,['muffin']
373,7b4e7878bf1aecb3_m01tcjp_8536566d_OpenImages_StableDiffusion_v4,7b4e7878bf1aecb3,p2p/OpenImages/SDv5/professional.jpeg,bin5,fake,['muffin']
374,7b4e7878bf1aecb3_m01tcjp_8536566d_OpenImages_StableDiffusion_v4,7b4e7878bf1aecb3,p2p/OpenImages/SDv5/phone_attached_to.jpeg,bin5,fake,['muffin']
375,7b4e7878bf1aecb3_m01tcjp_2f8dba73_OpenImages_StableDiffusion_v5,7b4e7878bf1aecb3,p2p/OpenImages/OJ/vintage.jpeg,bin5,fake,['muffin']
376,7b4e7878bf1aecb3_m01tcjp_8536566d_OpenImages_Kandinsky_2_2,7b4e7878bf1aecb3,p2p/OpenImages/SDv4/caterpillar.jpeg,bin5,fake,['muffin']
377,b728aa6f4c5280e3_m02s195_f807b138_OpenImages_Kandinsky_2_2,b728aa6f4c5280e3,p2p/OpenImages/SDv4/on_a_wooden_table.jpeg,bin3,fake,"['vase', 'flowerpot']"
378,b728aa6f4c5280e3_m0fm3zh_4f6803f3_OpenImages_OpenJourney,b728aa6f4c5280e3,p2p/OpenImages/SDv4/juicy.jpeg,bin2,fake,"['vase', 'flowerpot']"
379,b728aa6f4c5280e3_m0fm3zh_7c642e22_OpenImages_OpenJourney,b728aa6f4c5280e3,p2p/OpenImages/SDv4/during_a_thunderstorm.jpeg,bin3,fake,"['vase', 'flowerpot']"
380,b728aa6f4c5280e3_m0fm3zh_7c642e22_OpenImages_OpenJourney,b728aa6f4c5280e3,p2p/OpenImages/SDv4/blue.jpeg,bin3,fake,"['vase', 'flowerpot']"
381,b728aa6f4c5280e3_m0fm3zh_6f14c7b2_OpenImages_Kandinsky_2_2,b728aa6f4c5280e3,p2p/OpenImages/SDv5/leather_cat_suit.jpeg,bin2,fake,"['vase', 'flowerpot']"
382,5e25bb93819d7e8e_m06mf6_73d67b14_OpenImages_StableDiffusion_XL,5e25bb93819d7e8e,p2p/OpenImages/OJ/members.jpeg,bin5,fake,['rabbit']
383,5e25bb93819d7e8e_m06mf6_73d67b14_OpenImages_OpenJourney,5e25bb93819d7e8e,p2p/OpenImages/SDv4/with_the_ocean_in_the_background.jpeg,bin5,fake,['rabbit']
384,5e25bb93819d7e8e_m06mf6_73d67b14_OpenImages_OpenJourney,5e25bb93819d7e8e,p2p/OpenImages/SDv4/under_the_moon.jpeg,bin5,fake,['rabbit']
385,dbc3c0da2f3d57d8_m09f20_997733ae_OpenImages_StableDiffusion_v4,dbc3c0da2f3d57d8,p2p/OpenImages/SDv5/shicanco.jpeg,bin4,fake,['hippopotamus']
386,dbc3c0da2f3d57d8_m09f20_1a694fe4_OpenImages_StableDiffusion_XL,dbc3c0da2f3d57d8,p2p/OpenImages/OJ/next_to_a_building_during_a_snowstorm.jpeg,bin2,fake,['hippopotamus']
387,dbc3c0da2f3d57d8_m09f20_997733ae_OpenImages_OpenJourney,dbc3c0da2f3d57d8,p2p/OpenImages/SDv4/morning_sun.jpeg,bin4,fake,['hippopotamus']
388,f7dc53f11acde989_m01dwwc_3d274f30_OpenImages_StableDiffusion_XL,f7dc53f11acde989,p2p/OpenImages/OJ/modern.jpeg,bin4,fake,['pancake']
389,f7dc53f11acde989_m01dwwc_9c41602c_OpenImages_StableDiffusion_v4,f7dc53f11acde989,p2p/OpenImages/SDv5/cream.jpeg,bin4,fake,['pancake']
390,f7dc53f11acde989_m01dwwc_9c41602c_OpenImages_StableDiffusion_v4,f7dc53f11acde989,p2p/OpenImages/SDv5/under_a_bright_sun.jpeg,bin4,fake,['pancake']
391,f7dc53f11acde989_m01dwwc_28e2520f_OpenImages_StableDiffusion_XL,f7dc53f11acde989,p2p/ADE20K/OJ/on_a_misty_winter_day.jpeg,bin4,fake,['pancake']
392,ef1c92617f2a63e3_m03bt1vf_afcadf69_OpenImages_Kandinsky_2_2,ef1c92617f2a63e3,p2p/OpenImages/SDv4/row.jpeg,bin3,fake,['woman']
393,ef1c92617f2a63e3_m03bt1vf_ca7eddee_OpenImages_StableDiffusion_v5,ef1c92617f2a63e3,p2p/OpenImages/OJ/dimly_lit.jpeg,bin3,fake,['woman']
394,ef1c92617f2a63e3_m03bt1vf_afcadf69_OpenImages_StableDiffusion_XL,ef1c92617f2a63e3,p2p/ADE20K/OJ/on_a_stormy_day.jpeg,bin3,fake,['woman']
395,8b286a528fde362d_m0342h_03276800_OpenImages_StableDiffusion_v4,8b286a528fde362d,p2p/OpenImages/SDv5/in_a_thunderstorm.jpeg,bin3,fake,"['guitar', 'human body']"
396,8b286a528fde362d_m02p0tk3_61142c8a_OpenImages_StableDiffusion_v5,8b286a528fde362d,p2p/OpenImages/OJ/singing_on_a_wooden_bench.jpeg,bin5,fake,"['guitar', 'human body']"
397,8b286a528fde362d_m02p0tk3_61142c8a_OpenImages_OpenJourney,8b286a528fde362d,p2p/OpenImages/SDv4/on_a_sunny_day.jpeg,bin5,fake,"['guitar', 'human body']"
398,622e074fe98116c3_m054fyh_82839786_OpenImages_StableDiffusion_v4,622e074fe98116c3,p2p/OpenImages/SDv5/an_elderly.jpeg,bin5,fake,"['jug', 'pitcher (container)', 'flowerpot', 'vase']"
399,622e074fe98116c3_m054fyh_82839786_OpenImages_StableDiffusion_v5,622e074fe98116c3,p2p/OpenImages/OJ/and_a_cat_lying_on_the_coffee_table_in_the_background.jpeg,bin5,fake,"['jug', 'pitcher (container)', 'flowerpot', 'vase']"
400,622e074fe98116c3_m02s195_71c29538_OpenImages_Kandinsky_2_2,622e074fe98116c3,p2p/OpenImages/SDv5/pillow.jpeg,bin5,fake,"['jug', 'pitcher (container)', 'flowerpot', 'vase']"
401,622e074fe98116c3_m02s195_71c29538_OpenImages_StableDiffusion_v4,622e074fe98116c3,p2p/OpenImages/SDv5/smiley.jpeg,bin5,fake,"['jug', 'pitcher (container)', 'flowerpot', 'vase']"
402,622e074fe98116c3_m054fyh_82839786_OpenImages_OpenJourney,622e074fe98116c3,p2p/OpenImages/SDv4/dancing.jpeg,bin5,fake,"['jug', 'pitcher (container)', 'flowerpot', 'vase']"
403,1f29bf6f469ac1b7_m0gd36_b1b942ba_OpenImages_StableDiffusion_v5,1f29bf6f469ac1b7,p2p/OpenImages/OJ/bird.jpeg,bin3,fake,"['harbor seal', 'sea lion']"
404,1f29bf6f469ac1b7_m0gd36_b1b942ba_OpenImages_Kandinsky_2_2,1f29bf6f469ac1b7,p2p/OpenImages/SDv4/fish_under_her_foot.jpeg,bin3,fake,"['harbor seal', 'sea lion']"
405,1f29bf6f469ac1b7_m02l8p9_6b7d5f9c_OpenImages_StableDiffusion_v5,1f29bf6f469ac1b7,p2p/OpenImages/OJ/thunderous.jpeg,bin3,fake,"['harbor seal', 'sea lion']"
406,fecf91dd4a41cd96_m0ch_cf_703f7f29_OpenImages_StableDiffusion_XL,fecf91dd4a41cd96,p2p/ADE20K/OJ/yellow.jpeg,bin1,fake,"['goldfish', 'fish']"
